word_id,word
2658,1185
2659,1355
2660,2763
2661,4164
2662,1414
2663,1620
2664,2718
2665,2863
2666,3099
2667,3603
2668,4345
2669,4821
2670,902
2671,1859
2672,1924
2673,2266
2674,2497
2675,732
2676,853
2677,1100
2678,1202
2679,1462
2680,1482
2681,1847
2682,1952
2683,2074
2684,2209
2685,2609
2686,2920
2687,3215
2688,3301
2689,3483
2690,3542
2691,3795
2692,4301
2693,4418
2694,4451
2695,4935
2696,4954
2697,4968
2698,804
2699,1143
2700,2250
2701,2716
2702,3143
2703,3187
2704,3239
2705,3499
2706,1211
2707,1316
2708,1383
2709,1418
2710,1530
2711,1556
2712,2024
2713,2065
2714,2136
2715,2216
2716,2248
2717,2291
2718,2436
2719,2489
2720,2831
2721,2869
2722,2878
2723,2986
2724,3151
2725,3293
2726,3313
2727,3370
2728,3444
2729,3492
2730,3510
2731,3638
2732,3648
2733,3689
2734,3903
2735,4014
2736,4019
2737,4060
2738,4084
2739,4087
2740,4092
2741,4327
2742,4421
2743,4634
2744,4712
2745,4830
2746,1047
2747,1593
2748,2071
2749,2072
2750,3075
2751,3245
2752,4126
2753,1729
2754,2018
2755,2032
2756,2092
2757,2686
2758,2741
2759,2928
2760,3213
2761,4506
2762,1264
2763,1432
2764,1881
2765,1985
2766,2339
2767,2673
2768,3536
2769,3619
2770,754
2771,1401
2772,1529
2773,2899
2774,1861
2775,1951
2776,2479
2777,4175
2778,4222
2779,1078
2780,2722
2781,4374
2782,4694
2783,596
2784,2034
2785,2668
2786,2802
2787,3028
2788,3223
2789,3427
2790,4322
2791,4409
2792,2680
2793,3117
2794,3303
2795,806
2796,2788
2797,4337
2798,1160
2799,1345
2800,1451
2801,1767
2802,1974
2803,2260
2804,2865
2805,3475
2806,3530
2807,3657
2808,3697
2809,3825
2810,3930
2811,4285
2812,4431
2813,4501
2814,4913
2815,1820
2816,3913
2817,469
2818,953
2819,1198
2820,1318
2821,1370
2822,1704
2823,2301
2824,2355
2825,2498
2826,3136
2827,3177
2828,3469
2829,3785
2830,4097
2831,4956
2832,2713
2833,3056
2834,3558
2835,3725
2836,1542
2837,1544
2838,1572
2839,1822
2840,2117
2841,2954
2842,3206
2843,1622
2844,1749
2845,1761
2846,1480
2847,1537
2848,1558
2849,1596
2850,2176
2851,2350
2852,2483
2853,3013
2854,3041
2855,3533
2856,3834
2857,4053
2858,4080
2859,4166
2860,4476
2861,4572
2862,1658
2863,2254
2864,2465
2865,1310
2866,2432
2867,3330
2868,1993
2869,2263
2870,1346
2871,3126
2872,3732
2873,3889
2874,4320
2875,1336
2876,1406
2877,1644
2878,1870
2879,1948
2880,2115
2881,2146
2882,2207
2883,2300
2884,2378
2885,2558
2886,2637
2887,3044
2888,3501
2889,3562
2890,3847
2891,4059
2892,4588
2893,3348
2894,3616
2895,3796
2896,3976
2897,4147
2898,1319
2899,1566
2900,1671
2901,2316
2902,2526
2903,2670
2904,4407
2905,4659
2906,1591
2907,2194
2908,3196
2909,3508
2910,4250
2911,1295
2912,1695
2913,1726
2914,1762
2915,1770
2916,1805
2917,1908
2918,1911
2919,2045
2920,2086
2921,2095
2922,2148
2923,2183
2924,2265
2925,2340
2926,2463
2927,2604
2928,2837
2929,3033
2930,3068
2931,3071
2932,3146
2933,3173
2934,3285
2935,3298
2936,3440
2937,3747
2938,3820
2939,3955
2940,4184
2941,4521
2942,4684
2943,4834
2944,4970
2945,1824
2946,3365
2947,4216
2948,2589
2949,2781
2950,3946
2951,1163
2952,1263
2953,1497
2954,1598
2955,1862
2956,1954
2957,2238
2958,2287
2959,2349
2960,2438
2961,2717
2962,4567
2963,4610
2964,1431
2965,2112
2966,2214
2967,2234
2968,3185
2969,3262
2970,3392
2971,3865
2972,3874
2973,4775
2974,4999
2975,1503
2976,2502
2977,2770
2978,4767
2979,1448
2980,2244
2981,3968
2982,2579
2983,2931
2984,3573
2985,4717
2986,572
2987,632
2988,708
2989,972
2990,1022
2991,1072
2992,1328
2993,1641
2994,2014
2995,2105
2996,2245
2997,2405
2998,2630
2999,2700
3000,2825
3001,3233
3002,3463
3003,3555
3004,4529
3005,4942
3006,967
3007,4622
3008,2384
3009,2841
3010,1453
3011,2531
3012,2880
3013,2916
3014,3095
3015,3113
3016,3623
3017,4732
3018,4992
3019,2135
3020,2563
3021,2695
3022,3058
3023,3632
3024,3950
3025,4773
3026,3561
3027,1475
3028,1586
3029,1856
3030,3629
3031,710
3032,1246
3033,1282
3034,1311
3035,1349
3036,1380
3037,1673
3038,1691
3039,2929
3040,3048
3041,3654
3042,4213
3043,4348
3044,4496
3045,4810
3046,1708
3047,2233
3048,2541
3049,2957
3050,3202
3051,3668
3052,4068
3053,1642
3054,1709
3055,1725
3056,1915
3057,2108
3058,2588
3059,2989
3060,3480
3061,2303
3062,3892
3063,3899
3064,1919
3065,2562
3066,3191
3067,1885
3068,1599
3069,3525
3070,3995
3071,4161
3072,4576
3073,1157
3074,1739
3075,1959
3076,2830
3077,827
3078,2632
3079,2806
3080,3005
3081,3733
3082,4520
3083,4660
3084,1791
3085,3338
3086,4052
3087,4908
3088,2307
3089,3167
3090,3729
3091,3844
3092,1501
3093,1648
3094,2175
3095,2425
3096,2549
3097,3030
3098,3414
3099,3804
3100,4843
3101,1435
3102,4121
3103,1613
3104,2344
3105,2351
3106,2698
3107,2997
3108,3221
3109,2383
3110,2506
3111,2996
3112,3646
3113,1809
3114,2386
3115,4644
3116,4989
3117,844
3118,1621
3119,1718
3120,2430
3121,2705
3122,3162
3123,4101
3124,1216
3125,2069
3126,2719
3127,4195
3128,4960
3129,1344
3130,2242
3131,2988
3132,4064
3133,4089
3134,4702
3135,842
3136,987
3137,1931
3138,2521
3139,2983
3140,3412
3141,4868
3142,1921
3143,3188
3144,3484
3145,3523
3146,4424
3147,1334
3148,2153
3149,2226
3150,2310
3151,2325
3152,2778
3153,3359
3154,3363
3155,4761
3156,1706
3157,2312
3158,817
3159,3249
3160,3881
3161,3104
3162,4024
3163,2524
3164,1746
3165,2324
3166,1071
3167,1115
3168,1365
3169,3057
3170,3122
3171,3147
3172,3918
3173,3954
3174,4802
3175,1168
3176,1170
3177,1795
3178,1832
3179,2151
3180,2212
3181,2298
3182,2299
3183,2823
3184,2840
3185,3124
3186,3280
3187,3383
3188,3403
3189,3695
3190,3803
3191,3940
3192,4086
3193,4617
3194,4804
3195,858
3196,2177
3197,2282
3198,3008
3199,4361
3200,1249
3201,1923
3202,2027
3203,4287
3204,1907
3205,2031
3206,2672
3207,2919
3208,1751
3209,3887
3210,660
3211,932
3212,1379
3213,1437
3214,1999
3215,2061
3216,2515
3217,2655
3218,2828
3219,2850
3220,3214
3221,3335
3222,3489
3223,3706
3224,3760
3225,3886
3226,4110
3227,4306
3228,4669
3229,908
3230,1135
3231,1204
3232,1668
3233,2006
3234,3610
3235,4743
3236,4934
3237,1531
3238,1852
3239,2057
3240,2195
3241,2199
3242,2369
3243,2443
3244,3232
3245,3505
3246,3595
3247,3800
3248,4316
3249,4488
3250,4490
3251,4510
3252,4562
3253,1385
3254,1790
3255,2111
3256,2961
3257,1609
3258,1819
3259,3334
3260,3985
3261,4890
3262,1672
3263,1682
3264,1850
3265,1990
3266,2096
3267,2388
3268,2462
3269,2484
3270,2599
3271,2710
3272,2712
3273,2753
3274,2839
3275,3015
3276,3038
3277,3305
3278,3604
3279,3890
3280,4215
3281,4226
3282,4342
3283,4425
3284,4437
3285,4584
3286,4585
3287,3857
3288,1416
3289,3389
3290,3878
3291,2205
3292,3703
3293,1563
3294,1994
3295,2567
3296,2867
3297,3443
3298,1296
3299,2227
3300,2256
3301,4032
3302,4722
3303,1083
3304,2098
3305,3267
3306,3681
3307,4382
3308,1507
3309,1523
3310,1894
3311,1898
3312,2075
3313,2412
3314,3341
3315,4500
3316,1153
3317,1476
3318,1918
3319,2001
3320,2602
3321,2785
3322,2819
3323,3155
3324,3353
3325,3398
3326,3941
3327,4259
3328,1097
3329,1421
3330,1522
3331,1755
3332,1930
3333,1973
3334,2099
3335,2348
3336,2406
3337,2578
3338,2697
3339,2871
3340,2923
3341,3004
3342,3838
3343,3996
3344,4168
3345,4525
3346,4581
3347,4698
3348,2336
3349,3263
3350,4884
3351,956
3352,1309
3353,1473
3354,1705
3355,1901
3356,1947
3357,3101
3358,3247
3359,3478
3360,3817
3361,1516
3362,2219
3363,2269
3364,3345
3365,3778
3366,3917
3367,4397
3368,4539
3369,4695
3370,1554
3371,2114
3372,3273
3373,3366
3374,3373
3375,3428
3376,4172
3377,4344
3378,4366
3379,4555
3380,4595
3381,3458
3382,3485
3383,3541
3384,3991
3385,4413
3386,4533
3387,1538
3388,1602
3389,1630
3390,1945
3391,2571
3392,2799
3393,3802
3394,3962
3395,4336
3396,4430
3397,4621
3398,4899
3399,1096
3400,1829
3401,2038
3402,3808
3403,4013
3404,4283
3405,4922
3406,1010
3407,4590
3408,4888
3409,2064
3410,2163
3411,2500
3412,2773
3413,2870
3414,2873
3415,3929
3416,4122
3417,4478
3418,2033
3419,2130
3420,2131
3421,2551
3422,3424
3423,2385
3424,2756
3425,4936
3426,3453
3427,4118
3428,4915
3429,2915
3430,4511
3431,4656
3432,4788
3433,3709
3434,3848
3435,4426
3436,4495
3437,4885
3438,4225
3439,2557
3440,4244
3441,3085
3442,3362
3443,3951
3444,4507
3445,1935
3446,2911
3447,1429
3448,1628
3449,2605
3450,2725
3451,2856
3452,3875
3453,1956
3454,1984
3455,3809
3456,1398
3457,1938
3458,3272
3459,4755
3460,4959
3461,1272
3462,1633
3463,1981
3464,2124
3465,3430
3466,3470
3467,3698
3468,3781
3469,4817
3470,1891
3471,2341
3472,2422
3473,4004
3474,4351
3475,4375
3476,4522
3477,4680
3478,1917
3479,2184
3480,2275
3481,2598
3482,2896
3483,3758
3484,4150
3485,2143
3486,3942
3487,2772
3488,3115
3489,4162
3490,4251
3491,1487
3492,4046
3493,1581
3494,2218
3495,2368
3496,2664
3497,2789
3498,3098
3499,3879
3500,4149
3501,4188
3502,4370
3503,4651
3504,4950
3505,2079
3506,2728
3507,3895
3508,3384
3509,1359
3510,2751
3511,2941
3512,3067
3513,4367
3514,4558
3515,3896
3516,2587
3517,3164
3518,3620
3519,4042
3520,4486
3521,1227
3522,1251
3523,1643
3524,2088
3525,2110
3526,2370
3527,2714
3528,3351
3529,3596
3530,3613
3531,3628
3532,4190
3533,4410
3534,4546
3535,4798
3536,4856
3537,1483
3538,1006
3539,4875
3540,3506
3541,3757
3542,4275
3543,4338
3544,4753
3545,4887
3546,2302
3547,2519
3548,3618
3549,2522
3550,1677
3551,2279
3552,2930
3553,4237
3554,4577
3555,2764
3556,3261
3557,4123
3558,1690
3559,4574
3560,4906
3561,1374
3562,1652
3563,2580
3564,2951
3565,3006
3566,3764
3567,3870
3568,4398
3569,4471
3570,4516
3571,4790
3572,4972
3573,4976
3574,3601
3575,2809
3576,2976
3577,3435
3578,3705
3579,3971
3580,4350
3581,4523
3582,1363
3583,3526
3584,4606
3585,2230
3586,903
3587,1679
3588,1866
3589,1978
3590,2091
3591,2910
3592,3083
3593,3207
3594,3395
3595,3818
3596,4249
3597,4300
3598,4493
3599,4672
3600,4709
3601,1223
3602,1860
3603,2157
3604,2675
3605,2946
3606,2960
3607,3174
3608,3238
3609,3577
3610,3687
3611,4492
3612,4715
3613,1184
3614,2633
3615,1488
3616,1815
3617,2457
3618,2968
3619,4932
3620,2510
3621,4686
3622,2516
3623,2689
3624,2727
3625,2884
3626,4113
3627,4355
3628,4384
3629,3240
3630,4947
3631,3123
3632,4177
3633,2509
3634,3051
3635,3426
3636,3791
3637,3859
3638,4245
3639,4307
3640,4867
3641,4998
3642,4310
3643,4360
3644,3374
3645,4323
3646,1092
3647,1493
3648,1561
3649,1808
3650,1880
3651,2620
3652,2948
3653,2974
3654,3219
3655,3614
3656,3625
3657,3815
3658,3824
3659,3924
3660,4081
3661,4095
3662,4169
3663,4206
3664,4414
3665,4483
3666,4544
3667,4882
3668,2814
3669,2178
3670,3669
3671,940
3672,983
3673,1348
3674,1353
3675,1567
3676,1647
3677,2345
3678,2451
3679,2721
3680,3882
3681,4609
3682,1920
3683,2879
3684,3020
3685,3304
3686,3447
3687,3539
3688,3656
3689,4860
3690,4941
3691,1409
3692,1831
3693,1929
3694,2416
3695,3481
3696,4313
3697,1714
3698,3939
3699,4886
3700,1595
3701,1666
3702,2262
3703,2701
3704,2829
3705,2902
3706,3194
3707,3494
3708,3736
3709,3748
3710,3994
3711,4021
3712,4224
3713,4689
3714,4836
3715,2624
3716,2998
3717,3411
3718,4973
3719,3316
3720,3742
3721,4066
3722,4911
3723,3934
3724,1506
3725,2480
3726,2992
3727,4503
3728,1027
3729,4637
3730,1601
3731,2872
3732,1905
3733,2914
3734,3836
3735,4011
3736,2213
3737,3897
3738,617
3739,3258
3740,4638
3741,4707
3742,1277
3743,1899
3744,2005
3745,4103
3746,4737
3747,2180
3748,4136
3749,2545
3750,4925
3751,1928
3752,2410
3753,4247
3754,3793
3755,1840
3756,2591
3757,3022
3758,3171
3759,4653
3760,4990
3761,3087
3762,4687
3763,907
3764,1477
3765,1830
3766,1900
3767,2253
3768,2289
3769,2501
3770,2623
3771,3846
3772,4611
3773,3763
3774,1991
3775,2232
3776,2906
3777,3624
3778,3644
3779,2561
3780,3724
3781,3770
3782,4198
3783,4349
3784,2022
3785,3914
3786,4031
3787,4379
3788,4758
3789,4828
3790,2352
3791,4664
3792,4742
3793,960
3794,4564
3795,2883
3796,3738
3797,4007
3798,4842
3799,1750
3800,4988
3801,4655
3802,3467
3803,3948
3804,4891
3805,980
3806,1893
3807,2309
3808,2908
3809,3911
3810,4119
3811,4674
3812,4706
3813,1551
3814,2738
3815,3551
3816,1655
3817,2495
3818,2648
3819,3450
3820,3672
3821,3916
3822,4234
3823,4445
3824,4469
3825,4946
3826,1857
3827,3565
3828,3637
3829,4797
3830,2138
3831,3082
3832,4039
3833,4578
3834,2807
3835,2904
3836,3894
3837,2874
3838,4491
3839,3715
3840,4535
3841,1961
3842,2015
3843,2651
3844,4088
3845,4137
3846,1779
3847,1863
3848,3175
3849,3319
3850,3713
3851,4062
3852,4331
3853,4376
3854,2731
3855,3599
3856,4662
3857,1737
3858,2784
3859,3193
3860,2066
3861,2826
3862,4624
3863,4253
3864,1408
3865,4079
3866,4130
3867,2548
3868,3349
3869,3789
3870,4083
3871,4760
3872,1394
3873,4325
3874,4752
3875,2049
3876,3720
3877,3750
3878,3956
3879,4144
3880,3491
3881,3756
3882,3949
3883,4402
3884,1965
3885,1607
3886,3149
3887,4549
3888,4173
3889,2322
3890,1996
3891,2139
3892,2334
3893,2555
3894,3300
3895,3580
3896,3583
3897,4146
3898,4236
3899,4363
3900,4456
3901,4475
3902,4619
3903,4701
3904,4757
3905,2636
3906,2688
3907,2811
3908,3409
3909,2618
3910,4037
3911,1892
3912,2926
3913,3034
3914,3199
3915,3323
3916,3495
3917,3708
3918,1685
3919,1413
3920,1454
3921,2225
3922,2374
3923,2400
3924,2537
3925,3198
3926,3397
3927,3445
3928,3451
3929,3727
3930,3772
3931,3933
3932,4026
3933,4156
3934,4197
3935,4204
3936,4207
3937,4266
3938,4477
3939,4673
3940,4918
3941,4982
3942,2473
3943,1740
3944,4518
3945,1571
3946,2343
3947,3343
3948,4096
3949,4515
3950,3320
3951,4377
3952,1005
3953,2696
3954,3651
3955,3816
3956,2182
3957,2547
3958,4315
3959,2615
3960,2654
3961,4485
3962,2387
3963,2530
3964,3140
3965,4267
3966,4269
3967,2314
3968,2452
3969,3046
3970,4729
3971,4771
3972,2162
3973,2441
3974,2706
3975,3091
3976,3205
3977,3399
3978,3511
3979,3999
3980,4114
3981,4200
3982,4230
3983,4314
3984,4559
3985,4639
3986,4776
3987,4801
3988,2730
3989,3572
3990,1452
3991,2414
3992,2747
3993,3271
3994,3309
3995,4129
3996,4189
3997,4202
3998,3593
3999,2193
4000,3290
4001,3670
4002,2708
4003,4862
4004,1833
4005,2453
4006,1916
4007,2835
4008,2913
4009,2975
4010,3438
4011,3696
4012,4334
4013,4459
4014,4671
4015,1785
4016,3250
4017,2748
4018,3043
4019,3701
4020,4465
4021,4571
4022,4808
4023,1976
4024,4000
4025,2198
4026,2511
4027,2552
4028,3592
4029,4117
4030,1553
4031,2892
4032,2897
4033,2952
4034,3552
4035,3909
4036,4049
4037,4566
4038,3636
4039,4601
4040,1485
4041,3379
4042,3871
4043,4565
4044,4623
4045,4940
4046,1486
4047,1811
4048,3945
4049,2240
4050,3532
4051,3535
4052,1555
4053,3226
4054,3827
4055,4642
4056,4993
4057,4532
4058,3579
4059,2759
4060,2818
4061,3474
4062,1188
4063,3658
4064,4232
4065,4819
4066,2682
4067,3520
4068,3152
4069,3711
4070,2390
4071,2969
4072,3509
4073,3821
4074,4255
4075,2152
4076,2271
4077,2439
4078,2684
4079,4295
4080,3137
4081,3678
4082,4550
4083,4607
4084,2420
4085,4143
4086,4519
4087,4969
4088,2320
4089,2470
4090,3120
4091,4286
4092,4538
4093,4721
4094,4733
4095,2709
4096,2993
4097,3531
4098,3980
4099,4254
4100,4317
4101,4568
4102,757
4103,1404
4104,2202
4105,2520
4106,2812
4107,3406
4108,1793
4109,2783
4110,4132
4111,2565
4112,2568
4113,3049
4114,3317
4115,3866
4116,3943
4117,4003
4118,4356
4119,4548
4120,3975
4121,2564
4122,3064
4123,2942
4124,4944
4125,3643
4126,2766
4127,3972
4128,2044
4129,1034
4130,1484
4131,2720
4132,3833
4133,4605
4134,3667
4135,4514
4136,3872
4137,3873
4138,4033
4139,4205
4140,4364
4141,3026
4142,4193
4143,4724
4144,4747
4145,3633
4146,2634
4147,3476
4148,3461
4149,3288
4150,4930
4151,2596
4152,2241
4153,2363
4154,2319
4155,2918
4156,3160
4157,3235
4158,3442
4159,3563
4160,3157
4161,4598
4162,4914
4163,2145
4164,2843
4165,3299
4166,3810
4167,4199
4168,4658
4169,4779
4170,4986
4171,1837
4172,3257
4173,4006
4174,4018
4175,3128
4176,2408
4177,2881
4178,2991
4179,4608
4180,2616
4181,2375
4182,2749
4183,3543
4184,3888
4185,4441
4186,4640
4187,2127
4188,4826
4189,2161
4190,1639
4191,1872
4192,2556
4193,3594
4194,3822
4195,3935
4196,4028
4197,4385
4198,1752
4199,4846
4200,2494
4201,3776
4202,4499
4203,3920
4204,4460
4205,2154
4206,2683
4207,3284
4208,1002
4209,2389
4210,2963
4211,1245
4212,3328
4213,3418
4214,4329
4215,4339
4216,1661
4217,3578
4218,4892
4219,2679
4220,3001
4221,3200
4222,3680
4223,3688
4224,4022
4225,4594
4226,4735
4227,4870
4228,4304
4229,2845
4230,4058
4231,4090
4232,4858
4233,2020
4234,3856
4235,3457
4236,4392
4237,4920
4238,3622
4239,4765
4240,4789
4241,3769
4242,3877
4243,3683
4244,4839
4245,2536
4246,3333
4247,4589
4248,2485
4249,3342
4250,3512
4251,4296
4252,4297
4253,2775
4254,3454
4255,3084
4256,4504
4257,3662
4258,3498
4259,2487
4260,3587
4261,3116
4262,3471
4263,3659
4264,4378
4265,3876
4266,4264
4267,4723
4268,3516
4269,4210
4270,4099
4271,2081
4272,4592
4273,1631
4274,3907
4275,3372
4276,4358
4277,2690
4278,4091
4279,2482
4280,2398
4281,3716
4282,3974
4283,4211
4284,4654
4285,4799
4286,3425
4287,4991
4288,2590
4289,3998
4290,4051
4291,4094
4292,1853
4293,2293
4294,2854
4295,2943
4296,2396
4297,2822
4298,3449
4299,3788
4300,2685
4301,2280
4302,2574
4303,2635
4304,3153
4305,3364
4306,4201
4307,4955
4308,4833
4309,3479
4310,4814
4311,3746
4312,2944
4313,2995
4314,3307
4315,3931
4316,4100
4317,4547
4318,4762
4319,4912
4320,3050
4321,2267
4322,3652
4323,3282
4324,3486
4325,4102
4326,3163
4327,4824
4328,2765
4329,3863
4330,4341
4331,4756
4332,1465
4333,2786
4334,3054
4335,4152
4336,4883
4337,3386
4338,3997
4339,3780
4340,3421
4341,3114
4342,2373
4343,2433
4344,4980
4345,1782
4346,2490
4347,4396
4348,3337
4349,3771
4350,4078
4351,4298
4352,4851
4353,2239
4354,3768
4355,4038
4356,4041
4357,4299
4358,4785
4359,3069
4360,3842
4361,4228
4362,4280
4363,4461
4364,4155
4365,4676
4366,4910
4367,2990
4368,3400
4369,4105
4370,2815
4371,2973
4372,4939
4373,1896
4374,4427
4375,2491
4376,3009
4377,3208
4378,3832
4379,4067
4380,4219
4381,4278
4382,4631
4383,3176
4384,2215
4385,3100
4386,3650
4387,4240
4388,2570
4389,3296
4390,2964
4391,4185
4392,4787
4393,3228
4394,4536
4395,2223
4396,2235
4397,2977
4398,3231
4399,4823
4400,3327
4401,4388
4402,3079
4403,4962
4404,2062
4405,4354
4406,4408
4407,4480
4408,4864
4409,2950
4410,4633
4411,3814
4412,2460
4413,3952
4414,3978
4415,3244
4416,4977
4417,1226
4418,3314
4419,1588
4420,2978
4421,3212
4422,3029
4423,4127
4424,2767
4425,2791
4426,3545
4427,4657
4428,1786
4429,3964
4430,4025
4431,3743
4432,2257
4433,3108
4434,3744
4435,4713
4436,3752
4437,2311
4438,2805
4439,4017
4440,3576
4441,4832
4442,3639
4443,4012
4444,4294
4445,4953
4446,4560
4447,3090
4448,4825
4449,3566
4450,4829
4451,2994
4452,3378
4453,3570
4454,4725
4455,2726
4456,2200
4457,2693
4458,3673
4459,4353
4460,4681
4461,3493
4462,4252
4463,4734
4464,4818
4465,4677
4466,2838
4467,2875
4468,3072
4469,3222
4470,3431
4471,3553
4472,3919
4473,4139
4474,4974
4475,4171
4476,4849
4477,3546
4478,3590
4479,4212
4480,4730
4481,4612
4482,4840
4483,1139
4484,1879
4485,2039
4486,2356
4487,2669
4488,3358
4489,3404
4490,3902
4491,4629
4492,4649
4493,4967
4494,4995
4495,3413
4496,4497
4497,4179
4498,2305
4499,2667
4500,2793
4501,4165
4502,4085
4503,3831
4504,3529
4505,4865
4506,3779
4507,4841
4508,4857
4509,2278
4510,3761
4511,4727
4512,2733
4513,2243
4514,2478
4515,2653
4516,3266
4517,3522
4518,3840
4519,4983
4520,3901
4521,3241
4522,3692
4523,4948
4524,2179
4525,2488
4526,3286
4527,4943
4528,3858
4529,2972
4530,4591
4531,3059
4532,2798
4533,3045
4534,3138
4535,1048
4536,1627
4537,2330
4538,4582
4539,4845
4540,2801
4541,4479
4542,2613
4543,3278
4544,2937
4545,3172
4546,4838
4547,4065
4548,4552
4549,3402
4550,4916
4551,3839
4552,2361
4553,2440
4554,3289
4555,3591
4556,3664
4557,4728
4558,4793
4559,2657
4560,4400
4561,4227
4562,4540
4563,2206
4564,3524
4565,3937
4566,4263
4567,3867
4568,2023
4569,2328
4570,2503
4571,3277
4572,3396
4573,3437
4574,4116
4575,4192
4576,4854
4577,4905
4578,2371
4579,2999
4580,3585
4581,3615
4582,4170
4583,4357
4584,4183
4585,4615
4586,3265
4587,3801
4588,3635
4589,2901
4590,2903
4591,3540
4592,3723
4593,4054
4594,4406
4595,4604
4596,2283
4597,3567
4598,3660
4599,4020
4600,4288
4601,4509
4602,4880
4603,4050
4604,4158
4605,4613
4606,2659
4607,4319
4608,4685
4609,4745
4610,3459
4611,2953
4612,1667
4613,1816
4614,2268
4615,2692
4616,3685
4617,3973
4618,4076
4619,4273
4620,4383
4621,4432
4622,4112
4623,4352
4624,2077
4625,2677
4626,2592
4627,4312
4628,3560
4629,4464
4630,2323
4631,2780
4632,2797
4633,3062
4634,3538
4635,3721
4636,3862
4637,4874
4638,4985
4639,4277
4640,4778
4641,4938
4642,4966
4643,4180
4644,4321
4645,2971
4646,4318
4647,4526
4648,3653
4649,2381
4650,3018
4651,3649
4652,3753
4653,4035
4654,4308
4655,4855
4656,3433
4657,4997
4658,4530
4659,2925
4660,4996
4661,3514
4662,1807
4663,2342
4664,2792
4665,3019
4666,2849
4667,3992
4668,2346
4669,3927
4670,4847
4671,4945
4672,2046
4673,4157
4674,4949
4675,3252
4676,4302
4677,4844
4678,1988
4679,3279
4680,4705
4681,3110
4682,2116
4683,4648
4684,1946
4685,4369
4686,4063
4687,1052
4688,3227
4689,3472
4690,3829
4691,4700
4692,3864
4693,3915
4694,4517
4695,2762
4696,4140
4697,4330
4698,4893
4699,3419
4700,3665
4701,4987
4702,2067
4703,4487
4704,2626
4705,3717
4706,3302
4707,3515
4708,3884
4709,4784
4710,4933
4711,2477
4712,3922
4713,3965
4714,4404
4715,1689
4716,2619
4717,3434
4718,4187
4719,4328
4720,4696
4721,4749
4722,4474
4723,1444
4724,3070
4725,4587
4726,4668
4727,4898
4728,4903
4729,3663
4730,3904
4731,2612
4732,3000
4733,4272
4734,3528
4735,4411
4736,4044
4737,4699
4738,4008
4739,4148
4740,4346
4741,4763
4742,4473
4743,3597
4744,4545
4745,2237
4746,4871
4747,4964
4748,3326
4749,4541
4750,3786
4751,4368
4752,4650
4753,2597
4754,4372
4755,3521
4756,3731
4757,2041
4758,2824
4759,4235
4760,3762
4761,4443
4762,4682
4763,4994
4764,4636
4765,3295
4766,4470
4767,4812
4768,3982
4769,4208
4770,4135
4771,3677
4772,4711
4773,3849
4774,4324
4775,4405
4776,4965
4777,3787
4778,2508
4779,2851
4780,2392
4781,4291
4782,4194
4783,4151
4784,4416
4785,2595
4786,4537
4787,4553
4788,3850
4789,3439
4790,4261
4791,4303
4792,3936
4793,4703
4794,3464
4795,2827
4796,3645
4797,4693
4798,4625
4799,1559
4800,3248
4801,3812
4802,3254
4803,3707
4804,3139
4805,2272
4806,4440
4807,2196
4808,3388
4809,3958
4810,4543
4811,4074
4812,3794
4813,4239
4814,3178
4815,4257
4816,4178
4817,4466
4818,2936
4819,4009
4820,4133
4821,4859
4822,1707
4823,3306
4824,4731
4825,4806
4826,4293
4827,4876
4828,4628
4829,4688
4830,4796
4831,4769
4832,3554
4833,4781
4834,2217
4835,4248
4836,3534
4837,4963
4838,4124
4839,4260
4840,3394
4841,4951
4842,4569
4843,3953
4844,4107
4845,4214
4846,4667
4847,3798
4848,4265
4849,3352
4850,3993
4851,4627
4852,2981
4853,4444
4854,3220
4855,3497
4856,4281
4857,4579
4858,4718
4859,4889
4860,4937
4861,4726
4862,4978
4863,4878
4864,4218
4865,4897
4866,3144
4867,3774
4868,4979
4869,2734
4870,4072
4871,4766
4872,2192
4873,4630
4874,1736
4875,4873
4876,2694
4877,3346
4878,4439
4879,4907
4880,4770
4881,4800
4882,4809
4883,4347
4884,4120
4885,4468
4886,4436
4887,3216
4888,3103
4889,4602
4890,4904
4891,3357
4892,3502
4893,2304
4894,4924
4895,4663
4896,2893
4897,3180
4898,4401
4899,3189
4900,3868
4901,4203
4902,2864
4903,1842
4904,4597
4905,4691
4906,2285
4907,4754
4908,3441
4909,3837
4910,4442
4911,4527
4912,3276
4913,4450
4914,4394
4915,1890
4916,3473
4917,4896
4918,3722
4919,3883
4920,3981
4921,3354
4922,3377
4923,4447
4924,4365
4925,4512
4926,4233
4927,4620
4928,3488
4929,3823
4930,4446
4931,3694
4932,3106
4933,4258
4934,2126
4935,3297
4936,4984
4937,4909
4938,4661
4939,2359
4940,2779
4941,3626
4942,4926
4943,4852
4944,5000
4945,3957
4946,3415
4947,4738
4948,4276
4949,4262
4950,4176
4951,4056
4952,4794
4953,3977
4954,3841
4955,4070
4956,3642
4957,4792
4958,3932
4959,4023
4960,4719
4961,4811
4962,4182
4963,2790
4964,3655
4965,4815
4966,4393
4967,3775
4968,4928
4969,4467
4970,4419
4971,4616
4972,4678
4973,4326
4974,2394
4975,4145
4976,4422
4977,4160
4978,4415
4979,3989
4980,4005
4981,2577
4982,4618
4983,3225
4984,4387
4985,4455
4986,4635
4987,2979
4988,4508
4989,4780
4990,4243
4991,4513
4992,4772
4993,3906
4994,4805
